form	lemma	POS	morph
པ་	པ་	OTHER
།		PUNCT
རང་	རང་	PRON
ཧེ་རུ་ཀ་	ཧེ་རུ་ཀ་	NOUN
ཕྱག་	ཕྱག་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
ར་	ལ་	PART
དྲན་པ་	དྲན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ལག་པ་	ལག་པ་	NOUN
གཡའ་	གཡའ་	NOUN
དགང་གཟར་	དགང་གཟར་	NOUN
།		PUNCT
གཡོན་	གཡོན་	NOUN
བླུགས་གཟར་	བླུགས་གཟར་	NO_POS
༑		PUNCT
ཁ་	ཁ་	PRON
ཐབ་ཁུང་	ཐབ་ཁུང་	NOUN
དུ་	ལ་	PART
བསམ་	བསམ་	NOUN
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
གཏུམ་མོ་	གཏུམ་མོ་	NOUN
འི་	གི་	PART
མེ་	མེ་	NOUN
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
ན་	ནས་	PART
ལུས་	ལུས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
གང་	གང་	NO_POS
༑		PUNCT
མེ་	མེ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
ལ་	ལ་	ADP
བླ་མ་	བླ་མ་	NOUN
དང་	དང་	NO_POS
		
ཞ་	ཞ་	OTHER
		
དཔལ་	དཔལ་	OTHER
		
ལྷ་	ལྷ་	NOUN
དགུ་	དགུ་	NUM
།		PUNCT
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
ཆོས་སྐྱོང་	ཆོས་སྐྱོང་	NOUN
སྲུང་མ་	སྲུང་མ་	NOUN
དང་	དང་	NO_POS
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
བསམ་	བསམ་	NOUN
ན་	ནས་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
ས་	གིས་	PART
མ་ཆགས་པ་	མ་ཆགས་པ་	NO_POS
ར་	ལ་	PART
ལོངས་	ལོངས་	VERB
སྤྱད་	སྤྱད་	VERB
།		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
རྣམས་	རྣམས་	DET
ལྷག་མ་	ལྷག་མ་	NOUN
ལ་	ལ་	ADP
དབང་བ་	དབང་བ་	VERB
འི་	གི་	PART
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨུཙྪིཥྟ་		NON_WORD
		
བ་	བ་	X
ལིཾ་		NON_WORD
ཏ་	ཏ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
བ་	བ་	X
ལིཾ་		NON_WORD
ཏ་	ཏ་	OTHER
		
བྷཀྵ་		NON_WORD
སཱི་		NON_WORD
སྭཱ་		NON_WORD
ཧཱས་		NON_WORD
སྦྱིན་	སྦྱིན་	VERB
།		PUNCT
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
གསང་	གསང་	VERB
སྒྲོགས་	སྒྲོགས་	VERB
སུ་	སུ་	ADP
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
།		PUNCT
ཕན་ཡོན་	ཕན་ཡོན་	NOUN
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
ཡོན་	ཡོན་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
དག་པ་	དག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ལྷ་	ལྷ་	NOUN
མཆོད་པ་	མཆོད་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྤྱོད་ལམ་	སྤྱོད་ལམ་	NOUN
གྱི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ནི་	ནི་	NO_POS
སྤྱོད་ལམ་	སྤྱོད་ལམ་	NOUN
ལ་	ལ་	ADP
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
།		PUNCT
རྟེན་	རྟེན་	NOUN
དང་	དང་	NO_POS
བརྟེན་པ་	བརྟེན་པ་	VERB
ར་	ལ་	PART
བཅས་པ་	བཅས་པ་	VERB
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཝལ་གྱིས་	ཝལ་གྱིས་	NO_POS
དྲན་པ་	དྲན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
དག་པ་	དག་པ་	VERB
དྲན་པ་	དྲན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
འི་	གི་	PART
སྤྱན་	སྤྱན་	NOUN
ནི་	ནི་	NO_POS
དམར་པོ་	དམར་པོ་	ADJ
ལ་	ལ་	ADP
། །		PUNCT
བྱམས་པ་	བྱམས་པ་	PROPN
འི་	གི་	PART
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	ADP
ཡན་ལག་	ཡན་ལག་	NOUN
གནག་	གནག་	VERB
།		PUNCT
བསྡུ་བ་	བསྡུ་བ་	VERB
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
བཞི་	བཞི་	NUM
ཡི་	གིས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
ཞབས་	ཞབས་	NOUN
ནི་	ནི་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
བཞི་	བཞི་	NUM
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
། །		PUNCT
ཞལ་	ཞལ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
བརྒྱད་	བརྒྱད་	NUM
། །		PUNCT
ཕྱག་	ཕྱག་	NOUN
ནི་	ནི་	NO_POS
སྟོང་པ་	སྟོང་པ་	VERB
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
ཉིད་	ཉིད་	DET
། །		PUNCT
གུག་	གུག་	VERB
སྐྱེད་	སྐྱེད་	VERB
ཀྱིས་	གིས་	PART
ནི་	ནི་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ལྔ་	ལྔ་	NUM
། །		PUNCT
གདུག་པ་	གདུག་པ་	ADJ
འདུལ་	འདུལ་	NO_POS
ཕྱི་	ཕྱི་	OTHER
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
༑ ༑		PUNCT
		
དེ་ཉིད་	དེ་ཉིད་	NOUN
གསུམ་	གསུམ་	NUM
ནི་	ནི་	NO_POS
སྤྱན་	སྤྱན་	NOUN
གསུམ་	གསུམ་	NUM
མོ་	མོ་	PRON
། །		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དེ་ཉིད་	དེ་ཉིད་	NOUN
གསུམ་	གསུམ་	NUM
མོ་	མོ་	PRON
།།		PUNCT
		
ཤ་	ཤ་	NOUN
ནི་	ནི་	NO_POS
པུཀྐ་		NON_WORD
སཱི་		NON_WORD
རུ་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
ཁྲག་	ཁྲག་	NOUN
ནི་	ནི་	NO_POS
རི་ཁྲོད་	རི་ཁྲོད་	NOUN
མ་	མ་	PART
། །		PUNCT
གདོལ་པ་	གདོལ་པ་	NOUN
མོ་	མོ་	PRON
ནི་	ནི་	NO_POS
ཁུ་བ་	ཁུ་བ་	NOUN
ར་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
༑ ༑		PUNCT
གཡུང་མོ་	གཡུང་མོ་	NO_POS
རྐང་	རྐང་	NOUN
དང་	དང་	NO_POS
ཚིལ་བུ་	ཚིལ་བུ་	NO_POS
དག་	དག་	DET
།		PUNCT
པགས་པ་	པགས་པ་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཡན་ལག་	ཡན་ལག་	NOUN
བདུན་	བདུན་	NUM
།།		PUNCT
རུས་པ་	རུས་པ་	NOUN
བདེན་པ་	བདེན་པ་	VERB
བཞི་པོ་	བཞི་པོ་	NUM
ཉིད་	ཉིད་	DET
། །		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
ནི་	ནི་	NO_POS
སྐུ་	སྐུ་	NOUN
ཡི་	ཡི་	ADP
རྣམ་དག་	རྣམ་དག་	ADJ
གོ་	གོ་	VERB
།		PUNCT
ཕྱག་མཚན་	ཕྱག་མཚན་	NOUN
ཐོད་པ་	ཐོད་པ་	NOUN
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
ནི་	ནི་	NO_POS
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
ཨཱ་ལི་	ཨཱ་ལི་	NOUN
འི་	གི་	PART
		
རྣམ་པ་	རྣམ་པ་	NOUN
		
ལུ་	ལུ་	NO_POS
		
རྣམ་པ་	རྣམ་པ་	NOUN
		
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
དག་པ་	དག་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ན་	ན་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
ཕྱག་མཚན་	ཕྱག་མཚན་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
།		PUNCT
གློ་	གློ་	NOUN
དང་	དང་	NO_POS
དབུགས་	དབུགས་	NOUN
དང་	དང་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
སྨྱོ་	སྨྱོ་	NO_POS
།		PUNCT
ཁོང་	ཁོང་	PRON
སྐེམ་	སྐེམ་	NO_POS
མཛེ་	མཛེ་	NO_POS
དང་	དང་	NO_POS
བིརྫི་		NON_WORD
ཀ་	ཀ་	DET
།		PUNCT
མཆིན་པ་	མཆིན་པ་	OTHER
མཆེར་པ་	མཆེར་པ་	NO_POS
འི་	གི་	PART
ནད་	ནད་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
༑ ༑		PUNCT
གླང་པོ་	གླང་པོ་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
རིམ་	རིམ་	NOUN
ཤེས་བྱ་	ཤེས་བྱ་	VERB
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
ས་	ས་	ADP
ནི་	ནི་	NO_POS
དང་པོ་	དང་པོ་	ADJ
ནོར་སྦྱིན་	ནོར་སྦྱིན་	NO_POS
མཐའ་	མཐའ་	NOUN
༑ ༑		PUNCT
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ནི་	ནི་	NO_POS
སྩོལ་བ་	སྩོལ་བ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
། །		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
འོ་	གོ་	PART
། །		PUNCT
རྒྱན་ཆ་	རྒྱན་ཆ་	NOUN
འི་	གི་	PART
དག་པ་	དག་པ་	VERB
ནི་	ནི་	NO_POS
༑		PUNCT
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
མི་བསྐྱོད་པ་	མི་བསྐྱོད་པ་	NO_POS
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཨཱ་ལི་	ཨཱ་ལི་	NOUN
ཀཱ་ལི་	ཀཱ་ལི་	OTHER
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
དག་པ་	དག་པ་	VERB
ས་	གིས་	PART
མི་མགོ་	མི་མགོ་	NOUN
རློན་པ་	རློན་པ་	VERB
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
དོ་ཤལ་	དོ་ཤལ་	OTHER
ལ་	ལ་	ADP
"།

།"		PUNCT
བཞུགས་	བཞུགས་	VERB
ཚུལ་	ཚུལ་	NOUN
གྱི་	གི་	PART
དག་པ་	དག་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སྲིད་ཞི་	སྲིད་ཞི་	NOUN
འི་	གི་	PART
མཐའ་	མཐའ་	NOUN
གཉིས་	གཉིས་	NUM
མནན་པ་	མནན་པ་	VERB
ས་	གིས་	PART
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
གཉིས་	གཉིས་	NUM
བརྐྱང་བསྐུམ་	བརྐྱང་བསྐུམ་	NO_POS
གྱིས་	གིས་	PART
མི་	མི་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
ལ་	ལ་	ADP
བཞུགས་པ་	བཞུགས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྒྱབ་མ་	རྒྱབ་མ་	NO_POS
གཉིས་	གཉིས་	NUM
སྐྱིལ་ཀྲུང་	སྐྱིལ་ཀྲུང་	NOUN
ཕྱེད་པ་	ཕྱེད་པ་	VERB
འི་	གི་	PART
གར་སྟབས་	གར་སྟབས་	NO_POS
ཀྱིས་	གིས་	PART
		
ལུ་	ལུ་	NO_POS
		
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
		
བཞུགས་པ་	བཞུགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡུམ་	ཡུམ་	NOUN
ནི་	ནི་	NO_POS
གང་ཟག་	གང་ཟག་	NOUN
དང་	དང་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
བདག་	བདག་	PRON
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
སྟོང་པ་	སྟོང་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྒྱན་	རྒྱན་	NOUN
ལྔ་	ལྔ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
		
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
		
ལུ་	ལུ་	NO_POS
		
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
		
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ལྔ་	ལྔ་	NUM
དག་པ་	དག་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཕྱག་མཚན་	ཕྱག་མཚན་	NOUN
གྱི་	གི་	PART
དག་པ་	དག་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
སྐྱོན་	སྐྱོན་	NOUN
དྲུག་	དྲུག་	NUM
རྣམས་	རྣམས་	DET
། །		PUNCT
གཅོད་	གཅོད་	NO_POS
ཕྱི་	ཕྱི་	OTHER
གྲི་གུག་	གྲི་གུག་	NOUN
