form	lemma	POS	morph
དཀར་ཆག་	དཀར་ཆག་	NOUN
ཡང་	ཀྱང་	PART
ཆོས་རྗེ་པ་	ཆོས་རྗེ་པ་	NOUN
དང་	དང་	NO_POS
ཐོགས་མེད་	ཐོགས་མེད་	PROPN
སྐུ་མཆེད་	སྐུ་མཆེད་	NOUN
སོགས་	སོགས་	DET
ལ་	ལ་	ADP
བསྟོད་པ་	བསྟོད་པ་	VERB
།		PUNCT
		
ཡང་	ཀྱང་	PART
ཆོས་རྗེ་པ་	ཆོས་རྗེ་པ་	NOUN
ལ་	ལ་	ADP
བསྟོད་པ་	བསྟོད་པ་	VERB
གཉིས་	གཉིས་	NUM
།		PUNCT
		
ཐོས་པ་	ཐོས་པ་	VERB
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
མ་	མ་	PART
།		PUNCT
		
མཆོག་	མཆོག་	ADJ
བརྒྱད་	བརྒྱད་	NUM
ཀྱི་	གི་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
།		PUNCT
		
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	ADP
ཐུན་མོང་	ཐུན་མོང་	ADJ
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་པ་	འདེབས་པ་	VERB
འི་	གི་	PART
འགྲེལ་པ་	འགྲེལ་པ་	NOUN
།		PUNCT
		
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	ADP
མཎྜལ་		NON_WORD
འབུལ་བ་	འབུལ་བ་	VERB
།		PUNCT
		
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
		
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	ADP
ཐུན་མོང་	ཐུན་མོང་	ADJ
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
གསོལ་འདེབས་	གསོལ་འདེབས་	NOUN
།		PUNCT
		
ཆོས་རྗེ་པ་	ཆོས་རྗེ་པ་	NOUN
འི་	གི་	PART
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
བསྡུས་པ་	བསྡུས་པ་	VERB
།		PUNCT
		
དེ་	དེ་	DET
འི་	གི་	PART
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
གྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
མེ་ཏོག་ཕྲེང་བ་	མེ་ཏོག་ཕྲེང་བ་	NOUN
།		PUNCT
		
ལམ་	གམ་	PART
འབྲས་	འབྲས་	NOUN
ལམ་སྐོར་	ལམ་སྐོར་	NO_POS
སོགས་	སོགས་	DET
ཀྱི་	གི་	PART
གསན་	གསན་	NO_POS
ཡིག་	ཡིག་	NOUN
		
བརྟག་	བརྟག་	VERB
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
བསྡུས་དོན་	བསྡུས་དོན་	NOUN
།		PUNCT
		
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
ལྗོན་	ལྗོན་	NO_POS
ཆུང་	ཆུང་	VERB
།		PUNCT
		
ཞར་བྱུང་	ཞར་བྱུང་	OTHER
མངྒ་		NON_WORD
ལ་	ལ་	ADP
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
ལ་	ལ་	ADP
གནང་བ་	གནང་བ་	NO_POS
འི་	གི་	PART
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
།		PUNCT
		
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
ཇི་	ཇི་	NO_POS
བིག་	བིག་	NO_POS
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
ལ་	ལ་	ADP
གནང་བ་	གནང་བ་	NO_POS
འི་	གི་	PART
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
།		PUNCT
		
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ཕྱག་	ཕྱག་	NOUN
ལ་	ལ་	ADP
སྤེལ་བ་	སྤེལ་བ་	VERB
འི་	གི་	PART
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
།		PUNCT
		
བརྟག་པ་	བརྟག་པ་	VERB
གཉིས་པ་	གཉིས་པ་	NUM
འི་	གི་	PART
འགྲེལ་པ་	འགྲེལ་པ་	NOUN
དག་	དག་	DET
ཆུང་	ཆུང་	VERB
།		PUNCT
		
དཔལ་	དཔལ་	OTHER
ཀྱེ་	ཀྱེ་	INTJ
ཡི་	ཡི་	ADP
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
སྤྱི་དོན་	སྤྱི་དོན་	NOUN
གསལ་བ་	གསལ་བ་	VERB
།		PUNCT
		
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གུ་	གུ་	NOUN
གྱི་	གི་	PART
ལེ་	ལེ་	NO_POS
འགྲེལ་	འགྲེལ་	NOUN
།		PUNCT
		
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
བསྡུས་དོན་	བསྡུས་དོན་	NOUN
།		PUNCT
		
ཡིག་བརྒྱ་	ཡིག་བརྒྱ་	NO_POS
བཟླ་བ་	བཟླ་བ་	NO_POS
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
		
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	ADP
མཎྜལ་		NON_WORD
འབུལ་	འབུལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་པ་	འདེབས་པ་	VERB
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
		
ཀྱེ་རྡོར་	ཀྱེ་རྡོར་	OTHER
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
ཡིད་བཞིན་	ཡིད་བཞིན་	OTHER
ནོར་བུ་	ནོར་བུ་	NOUN
།		PUNCT
		
ཀྱེ་	ཀྱེ་	INTJ
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
བསྲུང་	བསྲུང་	NO_POS
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
།		PUNCT
		
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
ཡན་ལག་	ཡན་ལག་	NOUN
དྲུག་	དྲུག་	NUM
ཆུང་	ཆུང་	VERB
།		PUNCT
		
བསྙེན་པ་	བསྙེན་པ་	VERB
འི་	གི་	PART
གྲངས་ཚད་	གྲངས་ཚད་	OTHER
ཀྱི་	གི་	PART
ཞུ་	ཞུ་	VERB
ལན་	ལན་	NOUN
།		PUNCT
		
དམ་ཚིག་	དམ་ཚིག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
གླུ་	གླུ་	NOUN
འི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
སྨོན་ལམ་	སྨོན་ལམ་	NOUN
།		PUNCT
		
ཀྱེ་རྡོར་	ཀྱེ་རྡོར་	OTHER
དབང་	དབང་	NOUN
ཆོག་	ཆོག་	VERB
བདག་འཇུག་	བདག་འཇུག་	OTHER
		
དབང་	དབང་	NOUN
གོང་མ་	གོང་མ་	ADJ
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ལག་ལེན་	ལག་ལེན་	NOUN
།		PUNCT
		
བདག་འཇུག་	བདག་འཇུག་	OTHER
གི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
སྙིང་པོ་	སྙིང་པོ་	NOUN
གསལ་བ་	གསལ་བ་	VERB
།		PUNCT
		
ལམ་	གམ་	PART
བསྡུ་	བསྡུ་	VERB
ཀྱི་	གི་	PART
དབང་	དབང་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བླང་བ་	བླང་བ་	VERB
འི་	གི་	PART
ལག་ལེན་	ལག་ལེན་	NOUN
།		PUNCT
		
ཀྱེ་རྡོར་	ཀྱེ་རྡོར་	OTHER
ལུས་	ལུས་	NOUN
དཀྱིལ་	དཀྱིལ་	NOUN
གྱི་	གི་	PART
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
།		PUNCT
		
དཔལ་	དཔལ་	OTHER
ཀྱེ་	ཀྱེ་	INTJ
ཡི་	ཡི་	ADP
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ཚོགས་འཁོར་	ཚོགས་འཁོར་	NOUN
བདུད་རྩི་	བདུད་རྩི་	NOUN
འི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
།		PUNCT
		
དེ་	དེ་	DET
འི་	གི་	PART
ལུང་	ལུང་	NOUN
སྦྱོར་	སྦྱོར་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གུ་	གུ་	NOUN
ན་	ནས་	PART
ཕྱུང་བ་	ཕྱུང་བ་	VERB
།		PUNCT
		
ཚོགས་འཁོར་	ཚོགས་འཁོར་	NOUN
བསྡུས་པ་	བསྡུས་པ་	VERB
།		PUNCT
		
བདུད་རྩི་	བདུད་རྩི་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
།		PUNCT
		
བདག་མེད་	བདག་མེད་	ADJ
ལྷ་མོ་	ལྷ་མོ་	NOUN
བཅོ་ལྔ་	བཅོ་ལྔ་	NO_POS
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
།		PUNCT
		
བདག་མེད་	བདག་མེད་	ADJ
མ་	མ་	PART
འི་	གི་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
རྣམ་དག་	རྣམ་དག་	ADJ
གི་	གི་	PART
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
།		PUNCT
		
དག་པ་	དག་པ་	VERB
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ཁྲིད་ཡིག་	ཁྲིད་ཡིག་	NOUN
		
དབང་	དབང་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
འི་	གི་	PART
ལམ་རྒྱ་	ལམ་རྒྱ་	NO_POS
ས་	གིས་	PART
བསྡུ་	བསྡུ་	VERB
།		PUNCT
		
ཚོགས་སྦྱོར་	ཚོགས་སྦྱོར་	NOUN
གྱི་	གི་	PART
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
།		PUNCT
		
འཕོ་བ་	འཕོ་བ་	VERB
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
།		PUNCT
		
ཁྲོ་	ཁྲོ་	VERB
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
བསྟོད་	བསྟོད་	VERB
བསྐུལ་	བསྐུལ་	VERB
།		PUNCT
		
སེངྒེ་		NON_WORD
མཐ་	མཐའ་	NOUN
འི་	གི་	PART
ཞུ་	ཞུ་	VERB
ལན་	ལན་	NOUN
།		PUNCT
		
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
འབུམ་	འབུམ་	NUM
གྱི་	གི་	PART
ཞུ་	ཞུ་	VERB
ལན་	ལན་	NOUN
།		PUNCT
		
